station_id,station_name,station_address,station_position,station_externalid,url
41564,20025 - GAMBETTA GATINES,13 RUE DES GATINES - 75020 PARIS,"(48.8653941647232,2.39781447530757)",20025,http://velibs.github.io/data/png/41564.png
41593,09034 - GODOT DE MAUROY,2 RUE GODOT DE MAUROY - 75009 PARIS,"(48.8699566815748,2.3265996571137)",9034,http://velibs.github.io/data/png/41593.png
41427,20030 - PERE LACHAISE,54 BOULEVARD MENILMONTANT - 75020 PARIS,"(48.8634111074047,2.38713395757371)",20030,http://velibs.github.io/data/png/41427.png
41611,17026 - WAGRAM COURCELLES,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,"(48.8818571507446,2.30113837817673)",17026,http://velibs.github.io/data/png/41611.png
41617,10152 - GARE DU NORD 2,3 BOULEVARD DE DENAIN - 75010 PARIS,"(48.8790493107602,2.35415909595825)",10152,http://velibs.github.io/data/png/41617.png
41615,42702 - LECLERC (KREMLIN BICETRE),73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE,"(48.8104774996005,2.35817289646248)",42702,http://velibs.github.io/data/png/41615.png
41616,14110 - ABBE CARTON,89 RUE DE L'ABBE CARTON - 75014 PARIS,"(48.8277462660758,2.32071409808913)",14110,http://velibs.github.io/data/png/41616.png
41618,14107 - PORTE DE MONTROUGE 2,2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS,"(48.8234163005029,2.32293685710795)",14107,http://velibs.github.io/data/png/41618.png
41624,07021 - BOSQUET SAINT DOMINIQUE,37 AVENUE BOSQUET - 75007 PARIS,"(48.8586517095264,2.30371658023458)",7021,http://velibs.github.io/data/png/41624.png
41661,16017 - RUE DE SIAM,1 BIS RUE DE SIAM - 75016 PARIS,"(48.8617203290273,2.27534656855531)",16017,http://velibs.github.io/data/png/41661.png
41507,09017 - TRUDAINE MARTYRS,01 RUE LALLIER - 75009 PARIS,"(48.8810321490163,2.34077441211784)",9017,http://velibs.github.io/data/png/41507.png
41669,20131 - REPOS,41 RUE DU REPOS - 75020 PARIS,"(48.8593585235926,2.38961313668446)",20131,http://velibs.github.io/data/png/41669.png
41672,17001 - GUY MOCQUET,RUE GUY MOCQUET - 75017 PARIS,"(48.8928229630235,2.3268034898348)",17001,http://velibs.github.io/data/png/41672.png
41689,10036 - AQUEDUC,80 RUE DE L'AQUEDUC - 75010 PARIS,"(48.8838432656888,2.36711064403166)",10036,http://velibs.github.io/data/png/41689.png
41682,08004 - MALESHERBES PASQUIER,FACE 4 BD MALESHERBES - 75008 PARIS,"(48.8704218834336,2.32328899479171)",8004,http://velibs.github.io/data/png/41682.png
41679,11002 - ROQUETTE THIERE,37 RUE DE LA ROQUETTE - 75011 PARIS,"(48.8551062954047,2.37342454193056)",11002,http://velibs.github.io/data/png/41679.png
41696,20112 - JOURDAIN,3 RUE DU JOURDAIN - 75020 PARIS,"(48.8740924809158,2.38943590833061)",20112,http://velibs.github.io/data/png/41696.png
41692,05008 - ST GERMAIN-DANTE,9 RUE DE DANTE - 75005 PARIS,"(48.8509772297936,2.34607682591354)",5008,http://velibs.github.io/data/png/41692.png
41701,15120 - AVIA,26 RUE DU COLONEL PIERRE AVIA - 75015 PARIS,"(48.8296843300915,2.27534258685029)",15120,http://velibs.github.io/data/png/41701.png
41706,06021 - BONAPARTE BEAUX ARTS,17 RUE DES BEAUX ARTS - 75006 PARIS,"(48.8564374096868,2.33479762294837)",6021,http://velibs.github.io/data/png/41706.png
41705,17031 - PORTE DE CHAMPERET,PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS,"(48.8856174162832,2.29078141127921)",17031,http://velibs.github.io/data/png/41705.png
41708,16031 - BOULAINVILLIERS,51 RUE DES VIGNES - 75016 PARIS,"(48.8561507433887,2.27518841467119)",16031,http://velibs.github.io/data/png/41708.png
41735,16018 - FLANDRIN,2 BOULEVARD FLANDRIN - 75016 PARIS,"(48.864411409459,2.27244864764647)",16018,http://velibs.github.io/data/png/41735.png
41697,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,"(48.8766926874369,2.28345759338342)",16101,http://velibs.github.io/data/png/41697.png
41711,16103 - TRAKTIR,3 RUE TRAKTIR - 75016 PARIS,"(48.8727991559924,2.29150817942673)",16103,http://velibs.github.io/data/png/41711.png
41720,08030 - MONTAIGNE,25 RUE BAYARD - 75008 PARIS,"(48.8672932362145,2.30769160565034)",8030,http://velibs.github.io/data/png/41720.png
41721,04105 - MORLAND,17 BOULEVARD DU MORLAND - 75004 PARIS,"(48.8499600352775,2.36323986872132)",4105,http://velibs.github.io/data/png/41721.png
41722,20044 - DAVOUT VOLGA,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,"(48.8529196799573,2.41052290977911)",20044,http://velibs.github.io/data/png/41722.png
41737,13042 - NATIONALE BACH,150 RUE NATIONALE - 75013 PARIS,"(48.8309574641457,2.36410705325463)",13042,http://velibs.github.io/data/png/41737.png
41746,12109 - CHAROLAIS,212 RUE DE CHARENTON - 75012 PARIS,"(48.8408694597024,2.38756433493207)",12109,http://velibs.github.io/data/png/41746.png
41750,09030 - VICTOIR CHAUSSEE D ANTIN,79 RUE DE LA VICTOIRE - 75009 PARIS,"(48.8751858641775,2.33203631336864)",9030,http://velibs.github.io/data/png/41750.png
41741,41302 - CHARLES DE GAULLE (NOGENT),FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,"(48.8364811291818,2.47946426870908)",41302,http://velibs.github.io/data/png/41741.png
41782,09033 - HAVRE CAUMARTIN,FACE 45 RUE CAUMARTIN - 75009 PARIS,"(48.8727950198726,2.32831574261618)",9033,http://velibs.github.io/data/png/41782.png
41788,12027 - MONTGALLET CHARENTON,2 RUE MONTGALLET - 75012 PARIS,"(48.8426477787005,2.38616492781374)",12027,http://velibs.github.io/data/png/41788.png
41797,31004 - PARIS 2 (MONTREUIL),175/179 RUE DE PARIS - 93100 MONTREUIL,"(48.8555013128647,2.42205573361323)",31004,http://velibs.github.io/data/png/41797.png
41811,05010 - SAINT MICHEL HENRI BARBUSSE,1 RUE HENRI BARBUSSE - 75005 PARIS,"(48.8437569813016,2.33930672198142)",5010,http://velibs.github.io/data/png/41811.png
41817,16038 - RUE MOLITOR,RUE MOLITOR - 75016 PARIS,"(48.8450971265317,2.26572414789506)",16038,http://velibs.github.io/data/png/41817.png
41494,21104 - SANZILLON (CLICHY),64 RUE DE MADAME DE SANZILLON - 92110 CLICHY,"(48.9036767022563,2.31917665758013)",21104,http://velibs.github.io/data/png/41494.png
41836,19018 - CITÉ DE LA MUSIQUE,FACE 210 AVENUE JEAN JAURES - 75019 PARIS,"(48.8887860708258,2.39268612206715)",19018,http://velibs.github.io/data/png/41836.png
41827,01001 - ILE DE LA CITE PONT NEUF,41 QUAI DE L'HORLOGE - 75001 PARIS,"(48.8570916352182,2.34174799515786)",1001,http://velibs.github.io/data/png/41827.png
41525,18046 - FOURCHE,12 RUE ETIENNE JOGELLE - 75018 PARIS,"(48.8879401639469,2.32612442031434)",18046,http://velibs.github.io/data/png/41525.png
41470,13111 - CIMETIERE DE GENTILLY,RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS,"(48.8185744158395,2.35326018374091)",13111,http://velibs.github.io/data/png/41470.png
41526,10014 - BEAUREPAIRE,14 RUE DE MARSEILLE - 75010 PARIS,"(48.8716626619994,2.36393331138036)",10014,http://velibs.github.io/data/png/41526.png
41528,19115 - PORTE DE LA VILLETTE,1 AVENUE DE LA PORTE DE LA VILLETTE - 75019 PARIS,"(48.8984900530738,2.38612000821051)",19115,http://velibs.github.io/data/png/41528.png
41898,00906 - GARE DE L'EST,GARDE DE L'EST-PARVIS GARE DE L'EST - 75010 PARIS,"(48.8764198136411,2.3586300645446)",906,http://velibs.github.io/data/png/41898.png
41889,09027 - FONTAINE DOUAI,24 RUE DE DOUAI - 75009 PARIS,"(48.8823532598454,2.33326337274818)",9027,http://velibs.github.io/data/png/41889.png
41893,11040 - TEMPLE JEAN PIERRE TIMBAUD,18 BD DU TEMPLE - 75011 PARIS,"(48.864420141732,2.36613637424997)",11040,http://velibs.github.io/data/png/41893.png
41903,01002 - PLACE DU CHATELET,14 AVENUE VICTORIA - 75001 PARIS,"(48.857940092963,2.34701005811449)",1002,http://velibs.github.io/data/png/41903.png
41936,21211 - MARNE (MONTROUGE),100 AVENUE DE LA MARNE - 92120 MONTROUGE,"(48.8117498213108,2.30316988762781)",21211,http://velibs.github.io/data/png/41936.png
41934,10034 - CHAPELLE LOUIS BLANC,68 RUE LOUIS BLANC - 75010 PARIS,"(48.8838493184415,2.36005308898532)",10034,http://velibs.github.io/data/png/41934.png
41946,13008 - ITALIE ROSALIE,FACE 2 PLACE D'ITALIE - 75013 PARIS,"(48.8319963691693,2.35480947270066)",13008,http://velibs.github.io/data/png/41946.png
41945,16002 - PERGOLESE,FACE 25 RUE PERGOLESE - 75016 PARIS,"(48.8751849611119,2.2842194320606)",16002,http://velibs.github.io/data/png/41945.png
41947,21110 - VILLENEUVE (CLICHY),FACE 51 RUE VILLENEUVE - 92110 CLICHY,"(48.9055031145346,2.31082038170894)",21110,http://velibs.github.io/data/png/41947.png
41976,41203 - STALINGRAD (FONTENAY SOUS BOIS),14 AVENUE STALINGRAD - 94120 FONTENAY SOUS BOIS,"(48.8501252320561,2.45552917211114)",41203,http://velibs.github.io/data/png/41976.png
41977,15010 - CAMBRONNE,FACE 3 BD GARIBALDI - 75015 PARIS,"(48.8475753214673,2.30286310050181)",15010,http://velibs.github.io/data/png/41977.png
41548,15103 - SQUARE DES CÉVENNES,01 RUE CAUCHY - 75015 PARIS,"(48.8434172323859,2.27510833205623)",15103,http://velibs.github.io/data/png/41548.png
41558,42706 - SALENGRO (KREMLIN BICETRE),3 RUE ROGER SALENGRO -  94270 LE KREMLIN BICETRE,"(48.8146624956089,2.36134550272134)",42706,http://velibs.github.io/data/png/41558.png
41786,14116 - ROMAIN ROLLAND,49-51 BD ROMAIN ROLLAND - 75014 PARIS,"(48.8203236461268,2.32300304092451)",14116,http://velibs.github.io/data/png/41786.png
41986,34011 - DHALENNE (SAINT OUEN),FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN,"(48.914188312399,2.33208283587176)",34011,http://velibs.github.io/data/png/41986.png
41780,10105 - BONNE NOUVELLE PROP2,2 RUE DE MAZAGRAN - 75010 PARIS,"(48.8702780785796,2.35128163668651)",10105,http://velibs.github.io/data/png/41780.png
42010,13122 - PARC DE CHOISY,FACE 153 AVENUE DE CHOISY - 75013 PARIS,"(48.8281562515749,2.35851353290333)",13122,http://velibs.github.io/data/png/42010.png
42023,21005 - MORIZET (BOULOGNE-BILLANCOURT),20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT,"(48.8349539796647,2.24168824710241)",21005,http://velibs.github.io/data/png/42023.png
42024,15061 - DESNOUETTES,12 SQUARE DESNOUETTES - 75015 PARIS,"(48.8347683793419,2.28414229739467)",15061,http://velibs.github.io/data/png/42024.png
42025,14122 - BRUNE,1 RUE DU COLONEL MONTEIL - 75014 PARIS,"(48.8265029331101,2.30927479982717)",14122,http://velibs.github.io/data/png/42025.png
41584,18101 - CHAMPIONNET,32 RUE CHAMPIONNET - 75018 PARIS,"(48.8954703703991,2.34986545092144)",18101,http://velibs.github.io/data/png/41584.png
41530,20042 - PYRENEES ERMITAGE,300 RUE DES PYRENEES - 75020 PARIS,"(48.8721573799357,2.3917391737763)",20042,http://velibs.github.io/data/png/41530.png
41806,16028 - MILLET - JEAN DE LA FONTAINE,12 RUE FRANCOIS MILLET - 75016 PARIS,"(48.8510048746653,2.27246948291569)",16028,http://velibs.github.io/data/png/41806.png
41596,21009 - LECORBUSIER (BOULOGNE-BILLANCOURT),FACE AU 1 RUE LECORBUSIER - 92100 BOULOGNE-BILLANCOURT,"(48.8379982952818,2.24084666482118)",21009,http://velibs.github.io/data/png/41596.png
42048,16043 - PLACE DE PASSY,2 PLACE DE PASSY - 75016 PARIS,"(48.857802917112,2.2775005469422)",16043,http://velibs.github.io/data/png/42048.png
41800,09106 - AUBER,3 RUE BOUDREAU - 75009 PARIS,"(48.872190251401,2.3294234940009)",9106,http://velibs.github.io/data/png/41800.png
42096,15114 - PASTEUR COTENTIN,FACE 1 RUE DU COTENTIN - 75015 PARIS,"(48.8389369099596,2.31616841206317)",15114,http://velibs.github.io/data/png/42096.png
42097,11013 - NATION VOLAIRE,5 PLACE DE LA NATION - 75011 PARIS,"(48.8492766381855,2.39493447775012)",11013,http://velibs.github.io/data/png/42097.png
41607,08052 - WASHINGTON,2 RUE BALZAC - 75008 PARIS,"(48.8728829909744,2.29997293264267)",8052,http://velibs.github.io/data/png/41607.png
42125,18038 - ROND POINT DE LA CHAPELLE,70 RUE DE LA CHAPELLE - 75018 PARIS,"(48.8952199046801,2.36009761909542)",18038,http://velibs.github.io/data/png/42125.png
41676,17016 - BROCHANT,3 RUE BROCHANT - 75017 PARIS,"(48.8881869858103,2.31686114315115)",17016,http://velibs.github.io/data/png/41676.png
41790,13034 - EDISON,54 AVENUE EDISON - 75013 PARIS,"(48.8290266697347,2.36106902408942)",13034,http://velibs.github.io/data/png/41790.png
42132,10023 - VERDUN,1 AVENUE DE VERDUN - 75010 PARIS,"(48.8761560542715,2.36091490832055)",10023,http://velibs.github.io/data/png/42132.png
42128,10153 - GARE DU NORD 3,7 BOULEVARD DE DENAIN - 75010 PARIS,"(48.8795777185263,2.35446313115058)",10153,http://velibs.github.io/data/png/42128.png
42167,20115 - PORTE DE BAGNOLET,102 RUE LOUIS LUMIERE - 75020 PARIS,"(48.8644236485659,2.41041111584463)",20115,http://velibs.github.io/data/png/42167.png
41621,15031 - THEATRE,60 RUE DU THEATRE - 75015 PARIS,"(48.8481703413652,2.28990664645753)",15031,http://velibs.github.io/data/png/41621.png
41571,14009 - COTY TOMBE D'ISSOIRE,49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS,"(48.83055599941,2.33378329803361)",14009,http://velibs.github.io/data/png/41571.png
42199,14103 - MAINE LIANCOURT,132 / 136 AVENUE DU MAINE - 75014 PARIS,"(48.835064363954,2.32373144997399)",14103,http://velibs.github.io/data/png/42199.png
41628,21303 - ILES (ISSY LES MOULINEAUX),ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,"(48.8234505470138,2.24966529828803)",21303,http://velibs.github.io/data/png/MOULI.png
42176,41301 - CLEMANCEAU (NOGENT),2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT,"(48.8361258429824,2.47037545126883)",41301,http://velibs.github.io/data/png/42176.png
41623,11010 - ST ANTOINE GONNET,1 RUE DES BOULETS - 75011 PARIS,"(48.8492592621152,2.3917546141943)",11010,http://velibs.github.io/data/png/41623.png
41640,21021 - PARADIS (BOULOGNE-BILLANCOURT),FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,"(48.8331749589101,2.25700586730089)",21021,http://velibs.github.io/data/png/BILLA.png
41663,20029 - PORTE DES LILAS,57 RUE DES FRERES FLAVIEN - 75020 PARIS,"(48.8780992764359,2.41104629853209)",20029,http://velibs.github.io/data/png/41663.png
42208,10035 - AUBERVILLIERS,1 BOULEVARD DE LA CHAPELLE - 75010 PARIS,"(48.8843481513331,2.3641633298742)",10035,http://velibs.github.io/data/png/42208.png
42233,08049 - DUNANT,42 AVENUE GEORGE V - 75008 PARIS,"(48.8704378053506,2.30083026142352)",8049,http://velibs.github.io/data/png/42233.png
42220,13016 - PRIMO LEVI,9 RUE PRIMO LEVI - 75013 PARIS,"(48.8309484484602,2.37965351592796)",13016,http://velibs.github.io/data/png/42220.png
42240,18037 - AMIRAUX,48 RUE BOINOD - 75018 PARIS,"(48.8945417158497,2.35229546677958)",18037,http://velibs.github.io/data/png/42240.png
42263,20106 - MAIRIE DU 20ÈME,44-46 AVENUE GAMBETTA - 75020 PARIS,"(48.8653522420003,2.3989464480811)",20106,http://velibs.github.io/data/png/42263.png
41688,20113 - PARC DE BELLEVILLE,30 RUE PIAT - 75020 PARIS,"(48.8719562663553,2.38498139027809)",20113,http://velibs.github.io/data/png/41688.png
42256,07101 - SEVRES BABYLONE,BOULEVARD RASPAIL - 75007 PARIS,"(48.8522416177073,2.32660601947681)",7101,http://velibs.github.io/data/png/42256.png
42266,00903 - QUAI MAURIAC  / PONT DE BERCY,FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY - 75013 PARIS,"(48.8371336894515,2.37434055460561)",903,http://velibs.github.io/data/png/42266.png
42253,16121 - SABLONS MAILLOT,ROUTE PORTE DES SABLONS / PORTE MAILLOT - 75016 PARIS,"(48.8787208918302,2.27056809720919)",16121,http://velibs.github.io/data/png/42253.png
42271,09025 - TAITBOUT CHÂTEAUDUN,77 RUE TAITBOUT - 75009 PARIS,"(48.876383969379,2.33535667793353)",9025,http://velibs.github.io/data/png/42271.png
42273,22002 - ARGENSON (NEUILLY),44 BOULEVARD D'ARGENSON - 92200 NEUILLY,"(48.8886487735565,2.26390460269214)",22002,http://velibs.github.io/data/png/42273.png
42269,16105 - CREVAUX,1 RUE CREVAUX - 75016 PARIS,"(48.8708094286695,2.28114900769185)",16105,http://velibs.github.io/data/png/42269.png
42259,32006 - EGLISE SAINT JUSTE (SAINT DENIS),AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS,"(48.9085867169525,2.35848245779223)",32006,http://velibs.github.io/data/png/DENIS.png
41495,11009 - RUE DES BOULETS,45 RUE DES BOULETS - 75011 PARIS,"(48.8521930954375,2.3890216505832)",11009,http://velibs.github.io/data/png/41495.png
41626,16005 - POINCARE VICTOR HUGO,89 AVENUE RAYMOND POINCARE - 75016 PARIS,"(48.87030612437,2.28507454142023)",16005,http://velibs.github.io/data/png/41626.png
41515,12012 - REUILLY DIDEROT,71 BOULEVARD DIDEROT - 75012 PARIS,"(48.847296310645,2.38570767221767)",12012,http://velibs.github.io/data/png/41515.png
42307,15001 - ARRIVEE,8 RUE DE L'ARRIVEE - 75015 PARIS,"(48.8437488891639,2.32245193747358)",15001,http://velibs.github.io/data/png/42307.png
42314,33103 - JAURES 2 (PRE SAINT GERVAIS),34 AVENUE JEAN JAURES - 93310 LE PRE SAINT GERVAIS,"(48.8840012644345,2.40798991938787)",33103,http://velibs.github.io/data/png/42314.png
42368,11031 - PARMENTIER,1 RUE JACQUARD - 75011 PARIS,"(48.8645557653168,2.3730715073892)",11031,http://velibs.github.io/data/png/42368.png
42369,19021 - MAIRIE DU 19 EME,4 RUE ARMAND CARREL - 75019 PARIS,"(48.8825914666889,2.38122061028933)",19021,http://velibs.github.io/data/png/42369.png
42371,21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT),FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT,"(48.8314286500504,2.24120465343616)",21014,http://velibs.github.io/data/png/BILLA.png
42378,10039 - SAMBRE ET MEUSE,37 RUE SAMBRE ET MEUSE - 75010 PARIS,"(48.8744056662172,2.37380723799512)",10039,http://velibs.github.io/data/png/42378.png
42375,14010 - JEAN MOULIN ALESIA,12 AVENUE JEAN MOULIN - 75014 PARIS,"(48.8274269000825,2.32576033284601)",14010,http://velibs.github.io/data/png/42375.png
42415,08028 - HOUSSAYE,1 RUE ARSENE HOUSSAYE - 75008 PARIS,"(48.8734340813977,2.29770677798004)",8028,http://velibs.github.io/data/png/42415.png
42420,31708 - NOISY (BAGNOLET),116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET,"(48.8744577172414,2.41513809225074)",31708,http://velibs.github.io/data/png/42420.png
42422,14112 - FAUBOURG SAINT JACQUES CASSINI,24 RUE MECHAIN - 75014 PARIS,"(48.8358677209948,2.33798034198275)",14112,http://velibs.github.io/data/png/42422.png
42426,10107 - MAGENTA PARE,9 RUE AMBROISE PARE - 75010 PARIS,"(48.8819497431612,2.35233950656268)",10107,http://velibs.github.io/data/png/42426.png
42441,42203 - ELUARD (CHARENTON),FACE AU 7 RUE PAUL ELUARD - 94220 CHARENTON,"(48.8204038940088,2.40840547215674)",42203,http://velibs.github.io/data/png/42441.png
42467,12005 - CROZATIER,74 RUE CROZATIER - 75012 PARIS,"(48.8504400134045,2.37890136621104)",12005,http://velibs.github.io/data/png/42467.png
42464,33005 - REPUBLIQUE 2 (AUBERVILLIERS),FACE AU 106 AVENUE DE LA REPUBLIQUE - 93300 AUBERVILLIERS,"(48.9063833980958,2.3895475019254)",33005,http://velibs.github.io/data/png/42464.png
42472,17015 - PLACE DE LEVIS,19BIS/21 RUE LEGENDRE - 75017 PARIS,"(48.8836882175122,2.31328440539719)",17015,http://velibs.github.io/data/png/42472.png
42470,18043 - BLANCHE,55 BOULEVARD DE CLICHY - 75018 PARIS,"(48.8835647448546,2.33341862941046)",18043,http://velibs.github.io/data/png/42470.png
42473,13043 - DUNOIS CLISSON,55 RUE DUNOIS - 75013 PARIS,"(48.8322724586395,2.36741586675015)",13043,http://velibs.github.io/data/png/42473.png
42474,16007 - LONGCHAMP,4 RUE DE LONGCHAMP - 75016 PARIS,"(48.864910448589,2.29251910100415)",16007,http://velibs.github.io/data/png/42474.png
42478,13051 - QUAI FRANCOIS MAURIAC TOLBIAC,9 QUAI FRANCOIS MAURIAC - 75013 PARIS,"(48.8326410103703,2.37910490091443)",13051,http://velibs.github.io/data/png/42478.png
42480,07024 - AVENUE RAPP,43 AVENUE RAPP - 75007 PARIS,"(48.8581690434843,2.30052833004389)",7024,http://velibs.github.io/data/png/42480.png
42483,23007 - WILSON (LEVALLOIS),22 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS-PERRET,"(48.8903802654139,2.29216048216642)",23007,http://velibs.github.io/data/png/42483.png
42484,13104 - GARE D'AUSTERLITZ,FACE 109 QUAI D'AUSTERLITZ - 75013 PARIS,"(48.8437904773204,2.3655856655756)",13104,http://velibs.github.io/data/png/42484.png
42485,21203 - BRIAND (MONTROUGE),PLACE JULES FERRY / AVENUE ARISTIDE BRIAND - 92120 MONTROUGE,"(48.8125109081987,2.32568062304452)",21203,http://velibs.github.io/data/png/42485.png
41680,13120 - VITRY DESAULT,RUE PIERRE ET JOSEPH DESAULT - 75013 PARIS,"(48.8211387514376,2.37871860660868)",13120,http://velibs.github.io/data/png/41680.png
42407,15109 - CEVENNES,65 - 67 RUE DES CEVENNES - 75015 PARIS,"(48.8424414521891,2.2810707552159)",15109,http://velibs.github.io/data/png/42407.png
41699,17110 - LEGENDRE,83 RUE LEGENDRE - 75017 PARIS,"(48.8877723254283,2.32036786584418)",17110,http://velibs.github.io/data/png/41699.png
42525,12023 - SAHEL,15 AVENUE EMILE LAURENT - 75012 PARIS,"(48.8407622775984,2.41052344083499)",12023,http://velibs.github.io/data/png/42525.png
42417,18110 - DEPARTEMENT,FACE 53 RUE DU DEPARTEMENT - 75018 PARIS,"(48.8866656246684,2.36151933793529)",18110,http://velibs.github.io/data/png/42417.png
